customer_id,employee_id,freight,order_date,order_id,required_date,ship_address,ship_city,ship_country,ship_name,ship_postal_code,ship_region,ship_via,shipped_date
HILAA,4,179.61,1997-08-22T00:00:00+00:00,10641,1997-09-19T00:00:00+00:00,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,HILARION-Abastos,5022,Táchira,2,1997-08-26T00:00:00+00:00
SIMOB,7,41.89,1997-08-22T00:00:00+00:00,10642,1997-09-19T00:00:00+00:00,Vinbæltet 34,Kobenhavn,Denmark,Simons bistro,1734,,3,1997-09-05T00:00:00+00:00
ALFKI,6,29.46,1997-08-25T00:00:00+00:00,10643,1997-09-22T00:00:00+00:00,Obere Str. 57,Berlin,Germany,Alfreds Futterkiste,12209,,1,1997-09-02T00:00:00+00:00
WELLI,3,0.14,1997-08-25T00:00:00+00:00,10644,1997-09-22T00:00:00+00:00,'Rua do Mercado, 12',Resende,Brazil,Wellington Importadora,08737-363,SP,2,1997-09-01T00:00:00+00:00
HANAR,4,12.41,1997-08-26T00:00:00+00:00,10645,1997-09-23T00:00:00+00:00,'Rua do Paço, 67',Rio de Janeiro,Brazil,Hanari Carnes,05454-876,RJ,1,1997-09-02T00:00:00+00:00
HUNGO,9,142.33,1997-08-27T00:00:00+00:00,10646,1997-10-08T00:00:00+00:00,8 Johnstown Road,Cork,Ireland,Hungry Owl All-Night Grocers,,Co. Cork,3,1997-09-03T00:00:00+00:00
QUEDE,4,45.54,1997-08-27T00:00:00+00:00,10647,1997-09-10T00:00:00+00:00,'Rua da Panificadora, 12',Rio de Janeiro,Brazil,Que Delícia,02389-673,RJ,2,1997-09-03T00:00:00+00:00
RICAR,5,14.25,1997-08-28T00:00:00+00:00,10648,1997-10-09T00:00:00+00:00,'Av. Copacabana, 267',Rio de Janeiro,Brazil,Ricardo Adocicados,02389-890,RJ,2,1997-09-09T00:00:00+00:00
MAISD,5,6.2,1997-08-28T00:00:00+00:00,10649,1997-09-25T00:00:00+00:00,Rue Joseph-Bens 532,Bruxelles,Belgium,Maison Dewey,B-1180,,3,1997-08-29T00:00:00+00:00
FAMIA,5,176.81,1997-08-29T00:00:00+00:00,10650,1997-09-26T00:00:00+00:00,'Rua Orós, 92',Sao Paulo,Brazil,Familia Arquibaldo,05442-030,SP,3,1997-09-03T00:00:00+00:00
WANDK,8,20.6,1997-09-01T00:00:00+00:00,10651,1997-09-29T00:00:00+00:00,Adenauerallee 900,Stuttgart,Germany,Die Wandernde Kuh,70563,,2,1997-09-11T00:00:00+00:00
GOURL,4,7.14,1997-09-01T00:00:00+00:00,10652,1997-09-29T00:00:00+00:00,'Av. Brasil, 442',Campinas,Brazil,Gourmet Lanchonetes,04876-786,SP,2,1997-09-08T00:00:00+00:00
FRANK,1,93.25,1997-09-02T00:00:00+00:00,10653,1997-09-30T00:00:00+00:00,Berliner Platz 43,München,Germany,Frankenversand,80805,,1,1997-09-19T00:00:00+00:00
BERGS,5,55.26,1997-09-02T00:00:00+00:00,10654,1997-09-30T00:00:00+00:00,Berguvsvägen  8,Luleå,Sweden,Berglunds snabbköp,S-958 22,,1,1997-09-11T00:00:00+00:00
REGGC,1,4.41,1997-09-03T00:00:00+00:00,10655,1997-10-01T00:00:00+00:00,Strada Provinciale 124,Reggio Emilia,Italy,Reggiani Caseifici,42100,,2,1997-09-11T00:00:00+00:00
GREAL,6,57.15,1997-09-04T00:00:00+00:00,10656,1997-10-02T00:00:00+00:00,2732 Baker Blvd.,Eugene,USA,Great Lakes Food Market,97403,OR,1,1997-09-10T00:00:00+00:00
SAVEA,2,352.69,1997-09-04T00:00:00+00:00,10657,1997-10-02T00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,2,1997-09-15T00:00:00+00:00
QUICK,4,364.15,1997-09-05T00:00:00+00:00,10658,1997-10-03T00:00:00+00:00,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,,1,1997-09-08T00:00:00+00:00
QUEEN,7,105.81,1997-09-05T00:00:00+00:00,10659,1997-10-03T00:00:00+00:00,'Alameda dos Canàrios, 891',Sao Paulo,Brazil,Queen Cozinha,05487-020,SP,2,1997-09-10T00:00:00+00:00
HUNGC,8,111.29,1997-09-08T00:00:00+00:00,10660,1997-10-06T00:00:00+00:00,City Center Plaza 516 Main St.,Elgin,USA,Hungry Coyote Import Store,97827,OR,1,1997-10-15T00:00:00+00:00
HUNGO,7,17.55,1997-09-09T00:00:00+00:00,10661,1997-10-07T00:00:00+00:00,8 Johnstown Road,Cork,Ireland,Hungry Owl All-Night Grocers,,Co. Cork,3,1997-09-15T00:00:00+00:00
LONEP,3,1.28,1997-09-09T00:00:00+00:00,10662,1997-10-07T00:00:00+00:00,89 Chiaroscuro Rd.,Portland,USA,Lonesome Pine Restaurant,97219,OR,2,1997-09-18T00:00:00+00:00
BONAP,2,113.15,1997-09-10T00:00:00+00:00,10663,1997-09-24T00:00:00+00:00,'12, rue des Bouchers',Marseille,France,'Bon app''',13008,,2,1997-10-03T00:00:00+00:00
FURIB,1,1.27,1997-09-10T00:00:00+00:00,10664,1997-10-08T00:00:00+00:00,Jardim das rosas n. 32,Lisboa,Portugal,Furia Bacalhau e Frutos do Mar,1675,,3,1997-09-19T00:00:00+00:00
LONEP,1,26.31,1997-09-11T00:00:00+00:00,10665,1997-10-09T00:00:00+00:00,89 Chiaroscuro Rd.,Portland,USA,Lonesome Pine Restaurant,97219,OR,2,1997-09-17T00:00:00+00:00
RICSU,7,232.42,1997-09-12T00:00:00+00:00,10666,1997-10-10T00:00:00+00:00,Starenweg 5,Genève,Switzerland,Richter Supermarkt,1204,,2,1997-09-22T00:00:00+00:00
ERNSH,7,78.09,1997-09-12T00:00:00+00:00,10667,1997-10-10T00:00:00+00:00,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,,1,1997-09-19T00:00:00+00:00
WANDK,1,47.22,1997-09-15T00:00:00+00:00,10668,1997-10-13T00:00:00+00:00,Adenauerallee 900,Stuttgart,Germany,Die Wandernde Kuh,70563,,2,1997-09-23T00:00:00+00:00
SIMOB,2,24.39,1997-09-15T00:00:00+00:00,10669,1997-10-13T00:00:00+00:00,Vinbæltet 34,Kobenhavn,Denmark,Simons bistro,1734,,1,1997-09-22T00:00:00+00:00
FRANK,4,203.48,1997-09-16T00:00:00+00:00,10670,1997-10-14T00:00:00+00:00,Berliner Platz 43,München,Germany,Frankenversand,80805,,1,1997-09-18T00:00:00+00:00
FRANR,1,30.34,1997-09-17T00:00:00+00:00,10671,1997-10-15T00:00:00+00:00,'54, rue Royale',Nantes,France,France restauration,44000,,1,1997-09-24T00:00:00+00:00
BERGS,9,95.75,1997-09-17T00:00:00+00:00,10672,1997-10-01T00:00:00+00:00,Berguvsvägen  8,Luleå,Sweden,Berglunds snabbköp,S-958 22,,2,1997-09-26T00:00:00+00:00
WILMK,2,22.76,1997-09-18T00:00:00+00:00,10673,1997-10-16T00:00:00+00:00,Keskuskatu 45,Helsinki,Finland,Wilman Kala,21240,,1,1997-09-19T00:00:00+00:00
ISLAT,4,0.9,1997-09-18T00:00:00+00:00,10674,1997-10-16T00:00:00+00:00,Garden House Crowther Way,Cowes,UK,Island Trading,PO31 7PJ,Isle of Wight,2,1997-09-30T00:00:00+00:00
FRANK,5,31.85,1997-09-19T00:00:00+00:00,10675,1997-10-17T00:00:00+00:00,Berliner Platz 43,München,Germany,Frankenversand,80805,,2,1997-09-23T00:00:00+00:00
TORTU,2,2.01,1997-09-22T00:00:00+00:00,10676,1997-10-20T00:00:00+00:00,Avda. Azteca 123,México D.F.,Mexico,Tortuga Restaurante,05033,,2,1997-09-29T00:00:00+00:00
ANTON,1,4.03,1997-09-22T00:00:00+00:00,10677,1997-10-20T00:00:00+00:00,Mataderos  2312,México D.F.,Mexico,Antonio Moreno Taquería,05023,,3,1997-09-26T00:00:00+00:00
SAVEA,7,388.98,1997-09-23T00:00:00+00:00,10678,1997-10-21T00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,3,1997-10-16T00:00:00+00:00
BLONP,8,27.94,1997-09-23T00:00:00+00:00,10679,1997-10-21T00:00:00+00:00,'24, place Kléber',Strasbourg,France,Blondel père et fils,67000,,3,1997-09-30T00:00:00+00:00
OLDWO,1,26.61,1997-09-24T00:00:00+00:00,10680,1997-10-22T00:00:00+00:00,2743 Bering St.,Anchorage,USA,Old World Delicatessen,99508,AK,1,1997-09-26T00:00:00+00:00
GREAL,3,76.13,1997-09-25T00:00:00+00:00,10681,1997-10-23T00:00:00+00:00,2732 Baker Blvd.,Eugene,USA,Great Lakes Food Market,97403,OR,3,1997-09-30T00:00:00+00:00
ANTON,3,36.13,1997-09-25T00:00:00+00:00,10682,1997-10-23T00:00:00+00:00,Mataderos  2312,México D.F.,Mexico,Antonio Moreno Taquería,05023,,2,1997-10-01T00:00:00+00:00
DUMON,2,4.4,1997-09-26T00:00:00+00:00,10683,1997-10-24T00:00:00+00:00,'67, rue des Cinquante Otages',Nantes,France,Du monde entier,44000,,1,1997-10-01T00:00:00+00:00
OTTIK,3,145.63,1997-09-26T00:00:00+00:00,10684,1997-10-24T00:00:00+00:00,Mehrheimerstr. 369,Köln,Germany,Ottilies Käseladen,50739,,1,1997-09-30T00:00:00+00:00
GOURL,4,33.75,1997-09-29T00:00:00+00:00,10685,1997-10-13T00:00:00+00:00,'Av. Brasil, 442',Campinas,Brazil,Gourmet Lanchonetes,04876-786,SP,2,1997-10-03T00:00:00+00:00
PICCO,2,96.5,1997-09-30T00:00:00+00:00,10686,1997-10-28T00:00:00+00:00,Geislweg 14,Salzburg,Austria,Piccolo und mehr,5020,,1,1997-10-08T00:00:00+00:00
HUNGO,9,296.43,1997-09-30T00:00:00+00:00,10687,1997-10-28T00:00:00+00:00,8 Johnstown Road,Cork,Ireland,Hungry Owl All-Night Grocers,,Co. Cork,2,1997-10-30T00:00:00+00:00
VAFFE,4,299.09,1997-10-01T00:00:00+00:00,10688,1997-10-15T00:00:00+00:00,Smagsloget 45,Århus,Denmark,Vaffeljernet,8200,,2,1997-10-07T00:00:00+00:00
BERGS,1,13.42,1997-10-01T00:00:00+00:00,10689,1997-10-29T00:00:00+00:00,Berguvsvägen  8,Luleå,Sweden,Berglunds snabbköp,S-958 22,,2,1997-10-07T00:00:00+00:00
HANAR,1,15.8,1997-10-02T00:00:00+00:00,10690,1997-10-30T00:00:00+00:00,'Rua do Paço, 67',Rio de Janeiro,Brazil,Hanari Carnes,05454-876,RJ,1,1997-10-03T00:00:00+00:00
QUICK,2,810.05,1997-10-03T00:00:00+00:00,10691,1997-11-14T00:00:00+00:00,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,,2,1997-10-22T00:00:00+00:00
ALFKI,4,61.02,1997-10-03T00:00:00+00:00,10692,1997-10-31T00:00:00+00:00,Obere Str. 57,Berlin,Germany,'Alfred''s Futterkiste',12209,,2,1997-10-13T00:00:00+00:00
WHITC,3,139.34,1997-10-06T00:00:00+00:00,10693,1997-10-20T00:00:00+00:00,1029 - 12th Ave. S.,Seattle,USA,White Clover Markets,98124,WA,3,1997-10-10T00:00:00+00:00
QUICK,8,398.36,1997-10-06T00:00:00+00:00,10694,1997-11-03T00:00:00+00:00,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,,3,1997-10-09T00:00:00+00:00
WILMK,7,16.72,1997-10-07T00:00:00+00:00,10695,1997-11-18T00:00:00+00:00,Keskuskatu 45,Helsinki,Finland,Wilman Kala,21240,,1,1997-10-14T00:00:00+00:00
WHITC,8,102.55,1997-10-08T00:00:00+00:00,10696,1997-11-19T00:00:00+00:00,1029 - 12th Ave. S.,Seattle,USA,White Clover Markets,98124,WA,3,1997-10-14T00:00:00+00:00
LINOD,3,45.52,1997-10-08T00:00:00+00:00,10697,1997-11-05T00:00:00+00:00,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,LINO-Delicateses,4980,Nueva Esparta,1,1997-10-14T00:00:00+00:00
ERNSH,4,272.47,1997-10-09T00:00:00+00:00,10698,1997-11-06T00:00:00+00:00,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,,1,1997-10-17T00:00:00+00:00
MORGK,3,0.58,1997-10-09T00:00:00+00:00,10699,1997-11-06T00:00:00+00:00,Heerstr. 22,Leipzig,Germany,Morgenstern Gesundkost,04179,,3,1997-10-13T00:00:00+00:00
SAVEA,3,65.1,1997-10-10T00:00:00+00:00,10700,1997-11-07T00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,1,1997-10-16T00:00:00+00:00
HUNGO,6,220.31,1997-10-13T00:00:00+00:00,10701,1997-10-27T00:00:00+00:00,8 Johnstown Road,Cork,Ireland,Hungry Owl All-Night Grocers,,Co. Cork,3,1997-10-15T00:00:00+00:00
ALFKI,4,23.94,1997-10-13T00:00:00+00:00,10702,1997-11-24T00:00:00+00:00,Obere Str. 57,Berlin,Germany,'Alfred''s Futterkiste',12209,,1,1997-10-21T00:00:00+00:00
FOLKO,6,152.3,1997-10-14T00:00:00+00:00,10703,1997-11-11T00:00:00+00:00,Åkergatan 24,Bräcke,Sweden,Folk och fä HB,S-844 67,,2,1997-10-20T00:00:00+00:00
QUEEN,6,4.78,1997-10-14T00:00:00+00:00,10704,1997-11-11T00:00:00+00:00,'Alameda dos Canàrios, 891',Sao Paulo,Brazil,Queen Cozinha,05487-020,SP,1,1997-11-07T00:00:00+00:00
HILAA,9,3.52,1997-10-15T00:00:00+00:00,10705,1997-11-12T00:00:00+00:00,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,HILARION-Abastos,5022,Táchira,2,1997-11-18T00:00:00+00:00
OLDWO,8,135.63,1997-10-16T00:00:00+00:00,10706,1997-11-13T00:00:00+00:00,2743 Bering St.,Anchorage,USA,Old World Delicatessen,99508,AK,3,1997-10-21T00:00:00+00:00
AROUT,4,21.74,1997-10-16T00:00:00+00:00,10707,1997-10-30T00:00:00+00:00,Brook Farm Stratford St. Mary,Colchester,UK,Around the Horn,CO7 6JX,Essex,3,1997-10-23T00:00:00+00:00
THEBI,6,2.96,1997-10-17T00:00:00+00:00,10708,1997-11-28T00:00:00+00:00,89 Jefferson Way Suite 2,Portland,USA,The Big Cheese,97201,OR,2,1997-11-05T00:00:00+00:00
GOURL,1,210.8,1997-10-17T00:00:00+00:00,10709,1997-11-14T00:00:00+00:00,'Av. Brasil, 442',Campinas,Brazil,Gourmet Lanchonetes,04876-786,SP,3,1997-11-20T00:00:00+00:00
FRANS,1,4.98,1997-10-20T00:00:00+00:00,10710,1997-11-17T00:00:00+00:00,Via Monte Bianco 34,Torino,Italy,Franchi S.p.A.,10100,,1,1997-10-23T00:00:00+00:00
SAVEA,5,52.41,1997-10-21T00:00:00+00:00,10711,1997-12-02T00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,2,1997-10-29T00:00:00+00:00
HUNGO,3,89.93,1997-10-21T00:00:00+00:00,10712,1997-11-18T00:00:00+00:00,8 Johnstown Road,Cork,Ireland,Hungry Owl All-Night Grocers,,Co. Cork,1,1997-10-31T00:00:00+00:00
SAVEA,1,167.05,1997-10-22T00:00:00+00:00,10713,1997-11-19T00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,1,1997-10-24T00:00:00+00:00
SAVEA,5,24.49,1997-10-22T00:00:00+00:00,10714,1997-11-19T00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,3,1997-10-27T00:00:00+00:00
BONAP,3,63.2,1997-10-23T00:00:00+00:00,10715,1997-11-06T00:00:00+00:00,'12, rue des Bouchers',Marseille,France,'Bon app''',13008,,1,1997-10-29T00:00:00+00:00
RANCH,4,22.57,1997-10-24T00:00:00+00:00,10716,1997-11-21T00:00:00+00:00,Av. del Libertador 900,Buenos Aires,Argentina,Rancho grande,1010,,2,1997-10-27T00:00:00+00:00
FRANK,1,59.25,1997-10-24T00:00:00+00:00,10717,1997-11-21T00:00:00+00:00,Berliner Platz 43,München,Germany,Frankenversand,80805,,2,1997-10-29T00:00:00+00:00
KOENE,1,170.88,1997-10-27T00:00:00+00:00,10718,1997-11-24T00:00:00+00:00,Maubelstr. 90,Brandenburg,Germany,Königlich Essen,14776,,3,1997-10-29T00:00:00+00:00
LETSS,8,51.44,1997-10-27T00:00:00+00:00,10719,1997-11-24T00:00:00+00:00,87 Polk St. Suite 5,San Francisco,USA,'Let''s Stop N Shop',94117,CA,2,1997-11-05T00:00:00+00:00
QUEDE,8,9.53,1997-10-28T00:00:00+00:00,10720,1997-11-11T00:00:00+00:00,'Rua da Panificadora, 12',Rio de Janeiro,Brazil,Que Delícia,02389-673,RJ,2,1997-11-05T00:00:00+00:00
QUICK,5,48.92,1997-10-29T00:00:00+00:00,10721,1997-11-26T00:00:00+00:00,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,,3,1997-10-31T00:00:00+00:00
SAVEA,8,74.58,1997-10-29T00:00:00+00:00,10722,1997-12-10T00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,1,1997-11-04T00:00:00+00:00
WHITC,3,21.72,1997-10-30T00:00:00+00:00,10723,1997-11-27T00:00:00+00:00,1029 - 12th Ave. S.,Seattle,USA,White Clover Markets,98124,WA,1,1997-11-25T00:00:00+00:00
MEREP,8,57.75,1997-10-30T00:00:00+00:00,10724,1997-12-11T00:00:00+00:00,43 rue St. Laurent,Montréal,Canada,Mère Paillarde,H1J 1C3,Québec,2,1997-11-05T00:00:00+00:00
FAMIA,4,10.83,1997-10-31T00:00:00+00:00,10725,1997-11-28T00:00:00+00:00,'Rua Orós, 92',Sao Paulo,Brazil,Familia Arquibaldo,05442-030,SP,3,1997-11-05T00:00:00+00:00
EASTC,4,16.56,1997-11-03T00:00:00+00:00,10726,1997-11-17T00:00:00+00:00,35 King George,London,UK,Eastern Connection,WX3 6FW,,1,1997-12-05T00:00:00+00:00
REGGC,2,89.9,1997-11-03T00:00:00+00:00,10727,1997-12-01T00:00:00+00:00,Strada Provinciale 124,Reggio Emilia,Italy,Reggiani Caseifici,42100,,1,1997-12-05T00:00:00+00:00
QUEEN,4,58.33,1997-11-04T00:00:00+00:00,10728,1997-12-02T00:00:00+00:00,'Alameda dos Canàrios, 891',Sao Paulo,Brazil,Queen Cozinha,05487-020,SP,2,1997-11-11T00:00:00+00:00
LINOD,8,141.06,1997-11-04T00:00:00+00:00,10729,1997-12-16T00:00:00+00:00,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,LINO-Delicateses,4980,Nueva Esparta,3,1997-11-14T00:00:00+00:00
BONAP,5,20.12,1997-11-05T00:00:00+00:00,10730,1997-12-03T00:00:00+00:00,'12, rue des Bouchers',Marseille,France,'Bon app''',13008,,1,1997-11-14T00:00:00+00:00
CHOPS,7,96.65,1997-11-06T00:00:00+00:00,10731,1997-12-04T00:00:00+00:00,Hauptstr. 31,Bern,Switzerland,Chop-suey Chinese,3012,,1,1997-11-14T00:00:00+00:00
BONAP,3,16.97,1997-11-06T00:00:00+00:00,10732,1997-12-04T00:00:00+00:00,'12, rue des Bouchers',Marseille,France,'Bon app''',13008,,1,1997-11-07T00:00:00+00:00
BERGS,1,110.11,1997-11-07T00:00:00+00:00,10733,1997-12-05T00:00:00+00:00,Berguvsvägen  8,Luleå,Sweden,Berglunds snabbköp,S-958 22,,3,1997-11-10T00:00:00+00:00
GOURL,2,1.63,1997-11-07T00:00:00+00:00,10734,1997-12-05T00:00:00+00:00,'Av. Brasil, 442',Campinas,Brazil,Gourmet Lanchonetes,04876-786,SP,3,1997-11-12T00:00:00+00:00
LETSS,6,45.97,1997-11-10T00:00:00+00:00,10735,1997-12-08T00:00:00+00:00,87 Polk St. Suite 5,San Francisco,USA,'Let''s Stop N Shop',94117,CA,2,1997-11-21T00:00:00+00:00
HUNGO,9,44.1,1997-11-11T00:00:00+00:00,10736,1997-12-09T00:00:00+00:00,8 Johnstown Road,Cork,Ireland,Hungry Owl All-Night Grocers,,Co. Cork,2,1997-11-21T00:00:00+00:00
VINET,2,7.79,1997-11-11T00:00:00+00:00,10737,1997-12-09T00:00:00+00:00,'59 rue de l''Abbaye',Reims,France,Vins et alcools Chevalier,51100,,2,1997-11-18T00:00:00+00:00
SPECD,2,2.91,1997-11-12T00:00:00+00:00,10738,1997-12-10T00:00:00+00:00,'25, rue Lauriston',Paris,France,Spécialités du monde,75016,,1,1997-11-18T00:00:00+00:00
VINET,3,11.08,1997-11-12T00:00:00+00:00,10739,1997-12-10T00:00:00+00:00,'59 rue de l''Abbaye',Reims,France,Vins et alcools Chevalier,51100,,3,1997-11-17T00:00:00+00:00
WHITC,4,81.88,1997-11-13T00:00:00+00:00,10740,1997-12-11T00:00:00+00:00,1029 - 12th Ave. S.,Seattle,USA,White Clover Markets,98124,WA,2,1997-11-25T00:00:00+00:00
AROUT,4,10.96,1997-11-14T00:00:00+00:00,10741,1997-11-28T00:00:00+00:00,Brook Farm Stratford St. Mary,Colchester,UK,Around the Horn,CO7 6JX,Essex,3,1997-11-18T00:00:00+00:00
BOTTM,3,243.73,1997-11-14T00:00:00+00:00,10742,1997-12-12T00:00:00+00:00,23 Tsawassen Blvd.,Tsawassen,Canada,Bottom-Dollar Markets,T2F 8M4,BC,3,1997-11-18T00:00:00+00:00
AROUT,1,23.72,1997-11-17T00:00:00+00:00,10743,1997-12-15T00:00:00+00:00,Brook Farm Stratford St. Mary,Colchester,UK,Around the Horn,CO7 6JX,Essex,2,1997-11-21T00:00:00+00:00
VAFFE,6,69.19,1997-11-17T00:00:00+00:00,10744,1997-12-15T00:00:00+00:00,Smagsloget 45,Århus,Denmark,Vaffeljernet,8200,,1,1997-11-24T00:00:00+00:00
QUICK,9,3.52,1997-11-18T00:00:00+00:00,10745,1997-12-16T00:00:00+00:00,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,,1,1997-11-27T00:00:00+00:00
CHOPS,1,31.43,1997-11-19T00:00:00+00:00,10746,1997-12-17T00:00:00+00:00,Hauptstr. 31,Bern,Switzerland,Chop-suey Chinese,3012,,3,1997-11-21T00:00:00+00:00
PICCO,6,117.33,1997-11-19T00:00:00+00:00,10747,1997-12-17T00:00:00+00:00,Geislweg 14,Salzburg,Austria,Piccolo und mehr,5020,,1,1997-11-26T00:00:00+00:00
SAVEA,3,232.55,1997-11-20T00:00:00+00:00,10748,1997-12-18T00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,1,1997-11-28T00:00:00+00:00
ISLAT,4,61.53,1997-11-20T00:00:00+00:00,10749,1997-12-18T00:00:00+00:00,Garden House Crowther Way,Cowes,UK,Island Trading,PO31 7PJ,Isle of Wight,2,1997-12-19T00:00:00+00:00
WARTH,9,79.3,1997-11-21T00:00:00+00:00,10750,1997-12-19T00:00:00+00:00,Torikatu 38,Oulu,Finland,Wartian Herkku,90110,,1,1997-11-24T00:00:00+00:00
RICSU,3,130.79,1997-11-24T00:00:00+00:00,10751,1997-12-22T00:00:00+00:00,Starenweg 5,Genève,Switzerland,Richter Supermarkt,1204,,3,1997-12-03T00:00:00+00:00
NORTS,2,1.39,1997-11-24T00:00:00+00:00,10752,1997-12-22T00:00:00+00:00,South House 300 Queensbridge,London,UK,North/South,SW7 1RZ,,3,1997-11-28T00:00:00+00:00
FRANS,3,7.7,1997-11-25T00:00:00+00:00,10753,1997-12-23T00:00:00+00:00,Via Monte Bianco 34,Torino,Italy,Franchi S.p.A.,10100,,1,1997-11-27T00:00:00+00:00
MAGAA,6,2.38,1997-11-25T00:00:00+00:00,10754,1997-12-23T00:00:00+00:00,Via Ludovico il Moro 22,Bergamo,Italy,Magazzini Alimentari Riuniti,24100,,3,1997-11-27T00:00:00+00:00
BONAP,4,16.71,1997-11-26T00:00:00+00:00,10755,1997-12-24T00:00:00+00:00,'12, rue des Bouchers',Marseille,France,'Bon app''',13008,,2,1997-11-28T00:00:00+00:00
SPLIR,8,73.21,1997-11-27T00:00:00+00:00,10756,1997-12-25T00:00:00+00:00,P.O. Box 555,Lander,USA,Split Rail Beer & Ale,82520,WY,2,1997-12-02T00:00:00+00:00
SAVEA,6,8.19,1997-11-27T00:00:00+00:00,10757,1997-12-25T00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,1,1997-12-15T00:00:00+00:00
RICSU,3,138.17,1997-11-28T00:00:00+00:00,10758,1997-12-26T00:00:00+00:00,Starenweg 5,Genève,Switzerland,Richter Supermarkt,1204,,3,1997-12-04T00:00:00+00:00
ANATR,3,11.99,1997-11-28T00:00:00+00:00,10759,1997-12-26T00:00:00+00:00,Avda. de la Constitución 2222,México D.F.,Mexico,Ana Trujillo Emparedados y helados,05021,,3,1997-12-12T00:00:00+00:00
MAISD,4,155.64,1997-12-01T00:00:00+00:00,10760,1997-12-29T00:00:00+00:00,Rue Joseph-Bens 532,Bruxelles,Belgium,Maison Dewey,B-1180,,1,1997-12-10T00:00:00+00:00
RATTC,5,18.66,1997-12-02T00:00:00+00:00,10761,1997-12-30T00:00:00+00:00,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,NM,2,1997-12-08T00:00:00+00:00
FOLKO,3,328.74,1997-12-02T00:00:00+00:00,10762,1997-12-30T00:00:00+00:00,Åkergatan 24,Bräcke,Sweden,Folk och fä HB,S-844 67,,1,1997-12-09T00:00:00+00:00
FOLIG,3,37.35,1997-12-03T00:00:00+00:00,10763,1997-12-31T00:00:00+00:00,'184, chaussée de Tournai',Lille,France,Folies gourmandes,59000,,3,1997-12-08T00:00:00+00:00
ERNSH,6,145.45,1997-12-03T00:00:00+00:00,10764,1997-12-31T00:00:00+00:00,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,,3,1997-12-08T00:00:00+00:00
QUICK,3,42.74,1997-12-04T00:00:00+00:00,10765,1998-01-01T00:00:00+00:00,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,,3,1997-12-09T00:00:00+00:00
OTTIK,4,157.55,1997-12-05T00:00:00+00:00,10766,1998-01-02T00:00:00+00:00,Mehrheimerstr. 369,Köln,Germany,Ottilies Käseladen,50739,,1,1997-12-09T00:00:00+00:00
SUPRD,4,1.59,1997-12-05T00:00:00+00:00,10767,1998-01-02T00:00:00+00:00,'Boulevard Tirou, 255',Charleroi,Belgium,Suprêmes délices,B-6000,,3,1997-12-15T00:00:00+00:00
AROUT,3,146.32,1997-12-08T00:00:00+00:00,10768,1998-01-05T00:00:00+00:00,Brook Farm Stratford St. Mary,Colchester,UK,Around the Horn,CO7 6JX,Essex,2,1997-12-15T00:00:00+00:00
VAFFE,3,65.06,1997-12-08T00:00:00+00:00,10769,1998-01-05T00:00:00+00:00,Smagsloget 45,Århus,Denmark,Vaffeljernet,8200,,1,1997-12-12T00:00:00+00:00
HANAR,8,5.32,1997-12-09T00:00:00+00:00,10770,1998-01-06T00:00:00+00:00,'Rua do Paço, 67',Rio de Janeiro,Brazil,Hanari Carnes,05454-876,RJ,3,1997-12-17T00:00:00+00:00
ERNSH,9,11.19,1997-12-10T00:00:00+00:00,10771,1998-01-07T00:00:00+00:00,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,,2,1998-01-02T00:00:00+00:00
LEHMS,3,91.28,1997-12-10T00:00:00+00:00,10772,1998-01-07T00:00:00+00:00,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,,2,1997-12-19T00:00:00+00:00
